City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
1663,Puro,PH,74.73,overcast clouds,12.4841,123.3827,BfRent Of Ar0r0y
1664,North Bend,US,42.8,overcast clouds,43.4065,-124.2243,Best Western Holiday Hotel
1666,Santa Vitoria Do Palmar,BR,76.28,broken clouds,-33.5189,-53.3681,Hostel Comodoro
1667,Ocos,GT,86.0,few clouds,14.5094,-92.1933,Hotel Villazul
1668,San Rafael,AR,82.38,clear sky,-34.6177,-68.3301,Hotel San Rafael
1670,Fort Smith,US,60.01,overcast clouds,35.3859,-94.3986,Choctaw Casino & Resort-Pocola
1671,Hongjiang,CN,61.45,scattered clouds,27.11,109.9956,洪江大酒店
1672,Tezu,IN,73.02,scattered clouds,27.9167,96.1667,Circuit House
1673,Akureyri,IS,26.6,broken clouds,65.6835,-18.0878,Icelandair Hotel Akureyri
1674,Hecun,CN,51.82,clear sky,36.5333,114.1111,GreenTree Inn Handan City Wu'an City Plaza Business Hotel
1675,Vega De Alatorre,MX,77.99,clear sky,20.0333,-96.6333,La Casa de Laya
1676,Pareora,NZ,50.0,clear sky,-44.4871,171.2132,The Grosvenor
1677,Camalu,MX,46.99,broken clouds,30.85,-116.0667,La Cueva del Pirata
1678,Amuntai,ID,73.69,scattered clouds,-2.4177,115.2494,Hotel Balqis
1679,Qasigiannguit,GL,10.4,broken clouds,68.8193,-51.1922,Hotel Discobay
1680,Neubrandenburg,DE,44.01,moderate rain,53.5667,13.2667,PARKHOTEL NEUBRANDENBURG
1681,Celestun,MX,79.5,clear sky,20.8667,-90.4,Hotel Playa Maya Resorts
1682,Matara,LK,77.99,broken clouds,5.9485,80.5353,Weligama Bay Resort
1683,Vrangel,RU,35.04,few clouds,42.7297,133.0839,"Отель ""БАЛИ"""
1684,Narrabri,AU,75.0,light rain,-30.3167,149.7833,Crossroads Hotel
1685,Sistranda,NO,42.8,clear sky,63.7256,8.834,Hotell Frøya
1686,Yeniseysk,RU,5.5,broken clouds,58.4497,92.1703,"""Domino"""
1687,Ca Mau,VN,75.69,clear sky,9.1769,105.15,Khách Sạn Mường Thanh Luxury Cà Mau
1688,Jiehu,CN,49.01,clear sky,35.5428,118.455,Jixiang Hotel
1689,Minudasht,IR,32.0,light snow,37.2289,55.3747,Esteghlal Hotel Minoudasht
1690,Artigas,UY,90.28,clear sky,-30.4,-56.4667,Hotel Casino San Eugenio del Cuareim
1691,Nikolayevsk-Na-Amure,RU,26.69,broken clouds,53.1406,140.73,"Mini-hotel ""Quiet Harbor"""
1693,Xinxiang,CN,51.42,few clouds,35.3089,113.8672,Guoyu Holiday Inn
1694,Pokrovskoye,RU,33.01,overcast clouds,47.4157,38.8971,Congress-hotel Taganrog
1695,Nakusp,CA,35.6,scattered clouds,50.2499,-117.8023,"Nakusp Hot Springs, Chalets, and Campground"
1696,Dwarka,IN,77.79,clear sky,22.2394,68.9678,Hotel Narayan Avezika Comfort
1697,Cowra,AU,60.01,light rain,-33.8333,148.6833,Cowra Motor Inn
1698,Pakdasht,IR,41.0,clear sky,35.4752,51.6807,Alghadir Highschool
1699,Sur,OM,79.5,clear sky,22.5667,59.5289,Sur Plaza Hotel
1700,Phangnga,TH,80.6,few clouds,8.4509,98.5298,บ่อแสน วิลล่า
1701,Trofors,NO,39.2,clear sky,65.5333,13.4063,Svenningdal Camping
1702,Loukhi,RU,19.85,overcast clouds,66.0764,33.0381,Хостел Северяночка
1703,Mehriz,IR,53.6,clear sky,31.5917,54.4318,Mehrgard dwelling/سرای مهرگرد
1704,Murray Bridge,AU,51.01,clear sky,-35.1167,139.2667,Murray Bridge Motor Inn
1705,Taga,RO,50.0,few clouds,46.95,24.05,Pensiunea Casa Bunicului
1706,Naujamiestis,LT,37.4,broken clouds,55.6869,24.1523,Šermutas
1707,Bolpur,IN,71.58,clear sky,23.6667,87.7167,Charbari Resort
1708,Joao Pinheiro,BR,81.9,clear sky,-17.7425,-46.1725,Hotel Santos
1709,Amreli,IN,77.94,clear sky,21.6167,71.2333,Sanskar Hostel & PG Center
1710,Pathein,MM,73.71,clear sky,16.7833,94.7333,New Pammawaddy Hotel
1711,Binga,ZW,79.05,clear sky,-17.6203,27.3414,Masumu River Lodge
1712,Upington,ZA,95.0,few clouds,-28.4478,21.2561,River Place Manor
1713,Pogranichnyy,RU,31.87,clear sky,44.4064,131.3769,Holiday Inn Suifenhe
1714,Chumikan,RU,26.58,scattered clouds,54.7183,135.315,Fortuna
1715,Kokkola,FI,32.0,light snow,63.8385,23.1307,Hotel Kokkola
1716,Chitrakonda,IN,72.43,clear sky,18.1167,82.0833,Government girls hostel
1717,Nurota,UZ,24.8,light snow,40.5614,65.6886,Guest House Ruslan Nurata & Tours
1718,Nieuw Amsterdam,SR,86.0,scattered clouds,5.8833,-55.0833,Eco Torarica
1719,Kralendijk,BQ,86.0,scattered clouds,12.15,-68.2667,Divi Flamingo Beach Resort & Casino
1720,Karwar,IN,79.03,clear sky,14.8,74.1333,Majali Beach Village
1721,Nguru,NG,105.21,clear sky,12.8791,10.4526,Government Lodge
1722,Houma,US,75.99,broken clouds,29.5958,-90.7195,Courtyard by Marriott Houma
1723,Sainte-Marie,RE,78.8,overcast clouds,-20.8968,55.5496,Central Hôtel
1724,Cardston,CA,42.8,clear sky,49.2,-113.3019,Flamingo Motel
1725,Vaitape,PF,81.95,light rain,-16.5167,-151.75,InterContinental Bora Bora Resort Thalasso Spa
1726,Dhidhdhoo,MV,84.04,overcast clouds,6.8833,73.1,The Barefoot Eco Hotel
1727,Mogwase,ZA,82.96,clear sky,-25.185,27.2665,Bakgatla Resort
1728,Washim,IN,79.3,few clouds,20.1,77.15,Hotel Maniprabha
1729,Thunder Bay,CA,41.0,scattered clouds,48.4001,-89.3168,Victoria Inn Hotel and Convention Centre
1730,Ambunti,PG,73.85,overcast clouds,-4.2365,142.8448,Ambunti Lodge
1731,Apodi,BR,94.86,scattered clouds,-5.6642,-37.7989,Comfort Motel
1732,Carbonia,IT,60.01,clear sky,39.1672,8.5222,Lu 'Hotel
1733,Catemaco,MX,82.4,broken clouds,18.4167,-95.1167,Hotel Playa Cristal
1734,Conceicao Do Almeida,BR,82.72,broken clouds,-12.7794,-39.17,Pousada Pau Brasil
1735,Ocampo,MX,65.91,clear sky,21.65,-101.5,Hotel Estancia del Vaquero
1736,Manama,BH,68.0,dust,26.2154,50.5832,Al Safir Hotel & Tower
1737,Tebingtinggi,ID,78.8,haze,3.3285,99.1625,Hotel Malibou tebing tinggi
1738,Lakatoro,VU,79.21,overcast clouds,-16.0999,167.4164,Lakatoro Palm Lodge
1739,Polyarnyy,RU,23.0,clear sky,69.1989,33.4478,Apartment on Polyarnaya 4
1740,Diu,IN,75.47,clear sky,20.7141,70.9822,Hotel Relax Inn
1741,Awjilah,LY,74.77,clear sky,29.1081,21.2869,استراحة التعاون أوجلة
1742,Tabuk,PH,70.48,overcast clouds,17.4189,121.4443,Golden Berries Hotel and Convention
1743,Oranjestad,AW,86.0,scattered clouds,12.524000000000001,-70.027,Holiday Inn Resort Aruba-Beach Resort & Casino
1744,Kamennogorsk,RU,36.0,overcast clouds,60.9545,29.1339,Lesogorskaya Resort
1745,Bobon,PH,75.0,overcast clouds,12.5246,124.5636,La Fortunata Functions
1746,Saquarema,BR,84.2,few clouds,-22.92,-42.5103,Hotel Fazenda Sol e Lua
1747,Ferrol,ES,55.99,scattered clouds,43.4832,-8.2369,Carrís Almirante
1748,Piove Di Sacco,IT,57.0,broken clouds,45.2977,12.0368,AC Hotel by Marriott Padova
1749,Poya,NC,73.74,broken clouds,-21.35,165.15,TRIBU DE NETEA
1750,Bardstown,US,51.01,clear sky,37.8092,-85.4669,Hampton Inn Bardstown
1751,Kjollefjord,NO,21.69,overcast clouds,70.9457,27.3465,Hotel Nordkyn
1752,Fomboni,KM,83.97,overcast clouds,-12.28,43.7425,Auberge les abou
1753,San Rafael Del Sur,NI,86.0,few clouds,11.8485,-86.4384,Hotel Casa de Pacifico Masachapa Playa
1754,Podgornoye,RU,28.4,light snow,51.735,39.1496,"O 'Hara's Irish Pub, restaurant, hotel"
1755,Bayji,IQ,61.16,clear sky,34.9311,43.486999999999995,قريه جديده
1756,Northam,GB,46.0,overcast clouds,51.0333,-4.2167,Saunton Sands Hotel
1757,Luxor,EG,82.4,clear sky,25.6989,32.6421,Iberotel Luxor
1758,Corrente,BR,83.46,scattered clouds,-3.7367,-43.3394,Chapadinhense Hotel
1759,Ocho Rios,JM,80.01,scattered clouds,18.4025,-77.1048,Rooms Ocho Rios Hotel
1760,Sidhi,IN,76.73,scattered clouds,24.4167,81.8833,Kamdhenu Sweets
1761,Joppatowne,US,46.4,scattered clouds,39.4579,-76.3552,Hilton Garden Inn Baltimore/White Marsh
1762,Isiro,CD,86.49,overcast clouds,2.7739,27.616,Guest House Hewa Bora
1763,Altamont,US,35.01,clear sky,42.2068,-121.7372,Microtel Inn & Suites by Wyndham Klamath Falls
1764,Kalpi,IN,77.81,clear sky,26.1167,79.7333,जितेंद्र
1765,Mokhsogollokh,RU,20.43,light snow,61.4681,128.9203,Sterkh
1766,Santarem,BR,82.4,broken clouds,-2.4431,-54.7083,Ecotur Lodge
1767,Makinsk,KZ,-2.74,broken clouds,52.6292,70.4169,Bereke
1769,Plerin,FR,46.0,overcast clouds,48.5425,-2.7798,Best Western Hotel Le Duguesclin
1770,Amot,NO,39.2,broken clouds,59.5714,7.9877,Dalen Hotel
1771,Pindiga,NG,102.2,scattered clouds,9.9833,10.9333,Block E
1772,Usinsk,RU,12.04,overcast clouds,65.9939,57.5281,Dobro Pozhalovaty
1773,Sant Julia De Loria,AD,57.2,few clouds,42.4625,1.4825,Refugi de Prat Primer
1774,Riberalta,BO,80.6,broken clouds,-10.9833,-66.1,Hotel Colonial
1775,Benito Juarez,MX,66.2,clear sky,19.385,-99.165,Hotel Novit
1776,Burgeo,CA,29.44,overcast clouds,47.6167,-57.6152,Gillett's Motel
1778,Chardara,KZ,41.72,moderate rain,41.2547,67.9692,Жанаргул
1779,Koslan,RU,17.24,light snow,63.4564,48.8989,Белите Манастири
1780,Montoro,ES,69.8,clear sky,38.0241,-4.3834,Hotel Macami
1781,Shenjiamen,CN,50.99,overcast clouds,29.9576,122.29799999999999,Zitan Mountain Villa
1782,Kirkenaer,NO,37.4,broken clouds,60.4564,12.0582,Finnskogen Tourist & Wilderness Center
1783,Orda,RU,12.34,few clouds,57.1951,56.9091,Uyut Bed and Breakfast
1784,Jeremie,HT,80.55,clear sky,18.65,-74.1167,Auberge’Inn
1785,Dinghai,CN,55.4,overcast clouds,26.2847,119.7936,Houshawan
1787,Kyshtovka,RU,6.78,overcast clouds,56.555,76.6271,Uyutnaya Mini-Hotel
1788,Fez,MA,64.4,scattered clouds,34.0372,-4.9998,Hotel Les Merinides
1789,Benjamin Aceval,PY,91.4,clear sky,-24.9667,-57.5667,Escuela Agrícola y Hotel Cerrito
1790,Shisui,JP,53.01,few clouds,35.7167,140.2667,Hotel Nikko Narita
1791,Santa Cruz De La Palma,ES,69.8,broken clouds,28.6835,-17.7642,H10 Taburiente Playa
1792,Lodja,CD,85.39,overcast clouds,-3.4833,23.4333,Veral Lodge
1793,Lamar,US,68.0,overcast clouds,33.6668,-95.5836,Holiday Inn Express & Suites Paris
1794,Tancanhuitz,MX,77.05,broken clouds,21.6,-98.9667,Hotel Santa Rita
1795,Barra,BR,86.99,clear sky,-11.0894,-43.1417,Motel Albatroz
1796,Oristano,IT,59.0,clear sky,39.9,8.6,Hotel Mistral
1797,Francistown,BW,78.8,scattered clouds,-21.17,27.5079,Budget House
1798,Zhaozhou,CN,33.48,clear sky,45.6833,125.3167,East Hotel
1799,Pervomayskoye,RU,29.12,overcast clouds,43.919,46.7102,Napoli Hotel
1800,Tulagi,SB,80.35,moderate rain,-9.0996,160.1476,Raiders Hotel & Dive
1801,Richards Bay,ZA,79.16,clear sky,-28.783,32.0377,Imvubu Lodge
1802,Carinhanha,BR,91.89,few clouds,-14.3047,-43.765,Hotel Canoeiro
1803,Grants Pass,US,42.8,clear sky,42.43899999999999,-123.3284,La Quinta Inn & Suites by Wyndham Grants Pass
1804,Cloquet,US,44.6,clear sky,46.7216,-92.4594,Americas Best Value Inn Duluth Spirit Mountain Inn
1805,Khilok,RU,31.91,scattered clouds,51.3674,110.4676,"Gostevoy Dom ""Magnit"""
1806,Talakan,RU,22.15,clear sky,50.3167,130.3667,Khilton
1808,Kayan,MM,84.2,scattered clouds,16.9056,96.5631,ဖြိုးရတနာ ရွှေဆိုင်
1809,Kamyshin,RU,21.18,overcast clouds,50.0983,45.416000000000004,Guest House Aviator
1810,Haverfordwest,GB,46.0,broken clouds,51.8017,-4.9691,The Paddock
1811,Hanamaki,JP,43.56,light rain,39.3833,141.1167,Airinkan
1812,Weiser,US,43.0,clear sky,44.251000000000005,-116.9693,The Colonial Motel
1813,Abong Mbang,CM,88.81,clear sky,3.9833,13.1833,Bagofit Sun City
1814,Rosario Do Sul,BR,88.38,clear sky,-30.2583,-54.9142,Hotel Areias Brancas
1815,Seoni Malwa,IN,76.66,clear sky,22.45,77.4667,hotel naman residency
1816,Palasa,IN,73.38,clear sky,18.7667,84.4167,Balaji tifen & meals veg & non veg hotel
1817,Estelle,US,75.0,broken clouds,29.8458,-90.1067,Hampton Inn New Orleans-St. Charles Ave./Garden District
1819,Keffi,NG,95.0,clear sky,8.8486,7.8736,Imam Family
1820,Balsta,SE,41.0,broken clouds,59.5671,17.5278,Sigtunastiftelsen Hotell & Konferens
1821,Saryagash,KZ,50.0,mist,41.4511,69.1701,Uzbekistan Hotel
1822,Rudnogorsk,RU,11.77,overcast clouds,57.2639,103.7519,Tayga
1823,Sokoto,NG,99.03,scattered clouds,13.0609,5.239,Shukura Coral Hotel
1824,Sartell,US,50.0,clear sky,45.6216,-94.2069,Homewood Suites by Hilton St Cloud
1825,De Aar,ZA,78.82,broken clouds,-30.6497,24.0123,Stoneburgh B&B
1826,Urucara,BR,88.2,broken clouds,-2.5364,-57.76,Hotel japa
1827,Grand-Lahou,CI,85.08,light rain,5.1367,-5.0242,Hotel Le Ravin Grand Lahou
1828,Xingcheng,CN,39.43,clear sky,40.6167,120.7167,New Century Hotel
1830,Saint-Jovite,CA,19.4,overcast clouds,46.1186,-74.5966,Residence Inn by Marriott Mont Tremblant Manoir Labelle
1831,Khash,IR,68.18,clear sky,28.2211,61.2158,دفتر پیشخوان دولت جمال زهی (خالد)
1832,Kirn,DE,46.99,overcast clouds,49.7833,7.45,Diamanthotel-Handelshof
1833,Juneau,US,24.8,overcast clouds,58.3019,-134.4197,"Baranof Downtown, Bw Signature Collection"
1834,Nueve De Julio,AR,88.0,clear sky,-35.4444,-60.8831,Grand Hotel Libertad - GHL
1835,Miura,JP,50.0,few clouds,35.14,139.6192,Ocean Village Miura
1836,Pachelma,RU,16.07,light snow,53.2443,43.3521,Гостиница ИП Зотов
1837,Curillo,CO,90.79,broken clouds,1.0333,-75.9191,CASA CLUB
1838,Chekhov,RU,28.0,snow,55.1431,37.4711,Usad'ba Peshkovo
1839,Havelock,US,62.6,overcast clouds,34.8791,-76.9013,Holiday Inn Express & Suites Morehead City
1840,Cuajinicuilapa,MX,92.91,clear sky,16.4667,-98.4167,Pozo S. XVI
1841,Verkhniy Rohachyk,UA,38.26,overcast clouds,47.2505,34.338,Верхний Рогачик Отделение №1
1844,Wexford,IE,46.0,scattered clouds,52.3342,-6.4575,Talbot Hotel Wexford
1846,Dalby,AU,70.0,clear sky,-27.1833,151.2667,Kobbers Motor Inn Dalby
1847,Bichura,RU,38.37,broken clouds,50.5881,107.6022,Gostinitsa Uyut
1848,Chegutu,ZW,72.91,broken clouds,-18.1302,30.1407,Jacaranda Lodge
1849,Manduria,IT,62.6,clear sky,40.4018,17.6335,Corte Borromeo
1850,Puerto Madero,MX,86.0,few clouds,14.7208,-92.4215,Cabañas Playa Linda 3901
1851,Inongo,CD,82.44,overcast clouds,-1.95,18.2667,Hotel Du Lac
1852,Casas Grandes,MX,48.0,clear sky,30.3667,-107.95,Pueblo del Soul B&B
1853,Hirson,FR,46.99,overcast clouds,49.9226,4.0826,Maison Magdala
1854,Haileybury,CA,19.4,light snow,47.449,-79.6373,Haileybury Beach Motel
1856,Rawlins,US,37.0,few clouds,41.7911,-107.2387,Holiday Inn Express Rawlins
1857,Mazamari,PE,84.81,scattered clouds,-11.3258,-74.5308,Fundo Verde Lodge
1858,San Jeronimo,PE,56.43,scattered clouds,-11.9472,-75.2829,Tuki Llajta Pueblo Bonito Eco Lodge
1859,Acari,PE,84.09,clear sky,-15.4311,-74.6158,HOSPEDAJE XIMENA
1860,Xinzhi,CN,52.59,clear sky,36.4989,111.7047,洪洞山西三维集团股份有限公司宾馆
1861,Arroio Grande,BR,78.01,few clouds,-32.2375,-53.0869,Motel Bela Vista
1862,Kalianget,ID,79.3,overcast clouds,-7.05,113.9333,OYO 3271 Homestay Pandian
1863,Iisalmi,FI,28.4,light snow,63.5592,27.1907,Original Sokos Hotel Koljonvirta
1864,Naryan-Mar,RU,12.9,overcast clouds,67.6713,53.086999999999996,ПУСТОЗЕРСК
1865,Kalat,PK,56.68,few clouds,29.0225,66.5916,PHE Rest House
1866,Jumla,NP,41.67,scattered clouds,29.2747,82.1838,"अन्नी घर, जुम्ला - Anni Ghar"
1867,Camara De Lobos,PT,64.4,scattered clouds,32.6333,-16.9667,Golden Residence Hotel
1868,Istria,RO,43.0,mist,44.5667,28.7167,Hotel Mondial
1869,Varva,UA,34.18,overcast clouds,50.495,32.7197,Motel Borshna
1870,Salta,AR,75.2,scattered clouds,-24.7859,-65.4117,Hotel Alejandro I
1871,Itoman,JP,64.4,scattered clouds,26.1247,127.6694,DoubleTree by Hilton Hotel Naha
1872,Mali,GN,98.6,overcast clouds,12.079,-12.2982,Hotel La Dame de Mali
1873,Aromashevo,RU,18.68,overcast clouds,56.8602,68.6375,Gostinichnyy Kompleks Milan
1874,Oxford,GB,46.99,few clouds,51.7522,-1.256,Malmaison Oxford
1875,Senador Jose Porfirio,BR,83.53,overcast clouds,-2.5908,-51.9542,Pousada Novo Horizonte
1876,Port Antonio,JM,84.2,few clouds,18.18,-76.4612,Trident Hotel
1877,Artyom,AZ,33.8,light snow,40.4723,50.333,Khazar Golden Beach
1878,Hailar,CN,27.82,overcast clouds,49.2,119.7,Spring Theme Hotel
1879,Isla Mujeres,MX,80.6,scattered clouds,21.2311,-86.73100000000001,Hotel Flamingo Cancun Resort
1880,Lima,PE,78.8,clear sky,-12.0432,-77.0282,Gran Hotel Bolivar Lima
1881,Cascais,PT,61.0,few clouds,38.6979,-9.4215,Hotel Vila Galé Cascais
1882,Bafra,TR,48.2,broken clouds,41.5678,35.9069,Sevgi Otel
1883,Santa Lucia,ES,69.01,few clouds,27.9117,-15.5407,Santa Mónica Suites Hotel
1884,Weligama,LK,78.37,light rain,5.9667,80.4167,Weligama Bay Resort
1885,Saint-Georges,GD,84.2,broken clouds,12.0564,-61.7485,Radisson Grenada Beach Resort
1887,Paranaiba,BR,87.96,overcast clouds,-19.6772,-51.1908,Villa Rica Park Hotel GMR
1888,Grenada,ES,68.0,few clouds,37.1882,-3.6067,HOTEL REINA CRISTINA
1889,Kurilsk,RU,29.48,overcast clouds,45.2333,147.8833,Hotel Ostrov
1890,Ushtobe,KZ,17.15,snow,45.2514,77.9838,"Gostinitsa ""Diyar"""
1891,Santiago De Cao,PE,73.4,fog,-7.9589,-79.2392,Mochican Palace Hotel
1892,Champagnole,FR,41.0,light rain,46.7445,5.9135,Logis Auberge du Hérisson
1893,Mishkino,RU,9.84,clear sky,55.3389,63.9175,Ip Klestova
1894,Barreirinhas,BR,84.16,overcast clouds,-2.7469,-42.8264,Gran Lençóis Flat Residence
1896,Teguise,ES,68.0,scattered clouds,29.0605,-13.564,Hotel Beatriz Playa & SPA
1897,Bushehr,IR,66.2,sand,28.9684,50.8385,Yas Hotel
1898,Arras,FR,51.01,overcast clouds,50.293,2.7819,Appartements du Beffroi
1899,Basco,PH,73.85,scattered clouds,20.4487,121.9702,Nathaniel's Lodge
1900,Jhang,PK,66.0,moderate rain,33.6748,72.6963,Usman Hall
